sentence id,ref sentence,PLL score,nr. of tokens
4970-29095-0021,But neither saint girard nor broad street neither wonders of the mint nor the glories of the hall where the ghosts of our fathers sit always signing the declaration impressed the visitors so much as the splendors of the chestnut street windows and the bargains on eighth street.,-451.8806462287903,59
4970-29095-0022,Is thee going to the yearly meeting ruth asked one of the girls.,-139.05087041854858,17
4970-29095-0023,I have nothing to wear replied that demure person.,-116.26537322998047,13
4970-29095-0024,It has occupied mother a long time to find at the shops the exact shade for her new bonnet.,-189.97174167633057,24
4970-29095-0025,And thee won't go why should i.,-100.73826789855957,12
4970-29095-0026,If i go to meeting at all i like best to sit in the quiet old house in germantown where the windows are all open and i can see the trees and hear the stir of the leaves.,-284.2878141403198,43
4970-29095-0027,It's such a crush at the yearly meeting at arch street and then there's the row of sleek looking young men who line the curbstone and stare at us as we come out.,-269.91273164749146,41
4970-29095-0028,He doesn't say but it's on the frontier and on the map everything beyond it is marked indians and desert and looks as desolate as a wednesday meeting humph it was time for him to do something.,-343.801908493042,50
4970-29095-0029,Is he going to start a daily newspaper among the kick a poos.,-144.24180841445923,17
4970-29095-0030,Father thee's unjust to philip he's going into business.,-142.9135513305664,20
4970-29095-0031,He doesn't say exactly what it is said ruth a little dubiously but it's something about land and railroads and thee knows father that fortunes are made nobody knows exactly how in a new country.,-284.5464792251587,44
4970-29095-0032,But philip is honest and he has talent enough if he will stop scribbling to make his way.,-193.77252101898193,26
4970-29095-0033,What a box women are put into measured for it and put in young if we go anywhere it's in a box veiled and pinioned and shut in by disabilities.,-247.40756273269653,37
4970-29095-0034,Why should i rust and be stupid and sit in inaction because i am a girl.,-149.09769201278687,21
4970-29095-0035,And if i had a fortune would thee want me to lead a useless life.,-138.7135090827942,18
4970-29095-0036,Has thee consulted thy mother about a career i suppose it is a career thee wants.,-166.7376937866211,19
4970-29095-0037,But that wise and placid woman understood the sweet rebel a great deal better than ruth understood herself.,-189.76364278793335,24
4970-29095-0038,Ruth was glad to hear that philip had made a push into the world and she was sure that his talent and courage would make a way for him.,-237.2829613685608,34
4992-23283-0000,But the more forgetfulness had then prevailed the more powerful was the force of remembrance when she awoke.,-192.5195598602295,23
4992-23283-0001,Miss milner's health is not good.,-76.05040264129639,13
4992-23283-0002,Said missus horton a few minutes after.,-130.62124729156494,12
4992-23283-0003,So there is to me added sandford with a sarcastic sneer.,-123.55668830871582,16
4992-23283-0004,And yet you must own her behaviour has warranted them has it not been in this particular incoherent and unaccountable.,-215.43494415283203,31
4992-23283-0005,Not that i know of not one more that i know of he replied with astonishment at what she had insinuated and yet with a perfect assurance that she was in the wrong.,-238.46524906158447,38
4992-23283-0006,Perhaps i am mistaken answered she.,-101.8103175163269,9
4992-23283-0007,To ask any more questions of you i believe would be unfair.,-138.03054285049438,15
4992-23283-0008,He seemed to wait for her reply but as she made none he proceeded.,-129.06425380706787,17
4992-23283-0009,Oh my lord cried miss woodley with a most forcible accent you are the last person on earth she would pardon me for entrusting.,-265.1871438026428,32
4992-23283-0010,But in such a case miss milner's election of a husband shall not direct mine.,-157.9536485671997,22
4992-23283-0011,If she does not know how to estimate her own value i do.,-126.61571645736694,16
4992-23283-0012,Independent of her fortune she has beauty to captivate the heart of any man and with all her follies she has a frankness in her manner an unaffected wisdom in her thoughts a vivacity in her conversation and withal a softness in her demeanour that might alone engage the affections of a man of the nicest sentiments and the strongest understanding.,-554.2968149185181,80
4992-23283-0013,My lord miss milner's taste is not a depraved one it is but too refined.,-176.00512599945068,24
4992-23283-0014,What can you mean by that miss woodley you talk mysteriously.,-132.55641841888428,16
4992-23283-0015,Is she not afraid that i will thwart her inclinations.,-116.2071180343628,15
4992-23283-0016,Again he searched his own thoughts nor ineffectually as before.,-139.72448205947876,16
4992-23283-0017,Miss woodley was too little versed in the subject to know this would have been not to love at all at least not to the extent of breaking through engagements and all the various obstacles that still militated against their union.,-301.29183864593506,48
4992-23283-0018,To relieve her from both he laid his hand with force upon his heart and said do you believe me.,-181.51665782928467,23
4992-23283-0019,I will make no unjust use of what i know he replied with firmness i believe you my lord.,-181.3160309791565,25
4992-23283-0020,I have never yet however been vanquished by them and even upon this occasion my reason shall combat them to the last and my reason shall fail me before i do wrong.,-266.2068967819214,36
4992-41797-0000,Yes dead these four years an a good job for her too.,-122.94639348983765,15
4992-41797-0001,Well as i say it's an awful queer world they clap all the burglars into jail and the murderers and the wife beaters i've allers thought a gentle reproof would be enough punishment for a wife beater cause he probably has a lot o provocation that nobody knows and the firebugs can't think o the right name something like cendenaries an the breakers o the peace an what not an yet the law has nothin to say to a man like hen lord.,-791.9057822227478,110
4992-41797-0002,Grandfather was alexander carey l l d doctor of laws that is.,-196.1186056137085,19
4992-41797-0003,Mister popham laid down his brush.,-94.2122449874878,10
4992-41797-0004,I swan to man he ejaculated if you don't work hard you can't keep up with the times doctor of laws.,-197.99323415756226,32
4992-41797-0005,Done he ain't done a thing he'd oughter sence he was born.,-145.73901462554932,21
