sentence id,ref sentence,PLL score,nr. of tokens
5105-28233-0005,Sometimes he would wander on foot upon the sandy shore and sometimes he would enjoy a ride along the summit of the cliff altogether being in no hurry at all to bring his task to an end.,-66.91204261779785,40
5105-28233-0006,No cathedral not even burgos itself could vie with the church at montmartre.,-140.98159313201904,22
5105-28233-0007,Ben zoof's most ambitious desire was to induce the captain to go with him and end his days in his much loved home and so incessantly were servadac's ears besieged with descriptions of the unparalleled beauties and advantages of this eighteenth arrondissement of paris that he could scarcely hear the name of montmartre without a conscious thrill of aversion.,-374.98418378829956,82
5105-28233-0008,When a private in the eighth cavalry he had been on the point of quitting the army at twenty eight years of age but unexpectedly he had been appointed orderly to captain servadac.,-131.7662386894226,40
5105-28233-0009,The bond of union thus effected could never be severed and although ben zoof's achievements had fairly earned him the right of retirement he firmly declined all honors or any pension that might part him from his superior officer.,-149.17514657974243,46
5105-28233-0010,Unlike his master he made no pretension to any gift of poetic power but his inexhaustible memory made him a living encyclopaedia and for his stock of anecdotes and trooper's tales he was matchless.,-292.07801580429077,54
5105-28240-0000,Fast as his legs could carry him servadac had made his way to the top of the cliff.,-77.87002992630005,24
5105-28240-0001,It was quite true that a vessel was in sight hardly more than six miles from the shore but owing to the increase in the earth's convexity and the consequent limitation of the range of vision the rigging of the topmasts alone was visible above the water.,-170.81081628799438,58
5105-28240-0002,Exclaimed servadac keeping his eye unmoved at his telescope.,-140.3558864593506,19
5105-28240-0003,She is under sail but she is count timascheff's yacht he was right.,-109.76165103912354,21
5105-28240-0004,If the count were on board a strange fatality was bringing him to the presence of his rival.,-70.31734848022461,22
5105-28240-0005,He reckoned therefore not only upon ascertaining the extent of the late catastrophe but upon learning its cause.,-126.5944013595581,26
5105-28240-0006,The wind being adverse the dobryna did not make very rapid progress but as the weather in spite of a few clouds remained calm and the sea was quite smooth she was enabled to hold a steady course.,-116.91917896270752,44
5105-28240-0007,Servadac took it for granted that the dobryna was endeavoring to put in.,-119.64345169067383,24
5105-28240-0008,A narrow channel formed a passage through the ridge of rocks that protected it from the open sea and which even in the roughest weather would ensure the calmness of its waters.,-62.69490098953247,37
5105-28240-0009,Slightly changing her course she first struck her mainsail and in order to facilitate the movements of her helmsman soon carried nothing but her two topsails brigantine and jib.,-206.9648265838623,41
5105-28240-0010,Captain servadac hastened towards him.,-80.35917663574219,13
5105-28240-0011,I left you on a continent and here i have the honor of finding you on an island.,-37.28395938873291,21
5105-28240-0012,Never mind now interposed the captain we will talk of that by and by.,-88.08516645431519,18
5105-28240-0013,Nothing more than you know yourself.,-11.230059623718262,9
5105-28240-0014,Are you certain that this is the mediterranean.,-67.58806896209717,15
5105-28240-0015,For some moments he seemed perfectly stupefied then recovering himself he began to overwhelm the count with a torrent of questions.,-173.6685585975647,32
5105-28240-0016,To all these inquiries the count responded in the affirmative.,-86.64490222930908,18
5105-28240-0017,Some mysterious force seemed to have brought about a convulsion of the elements.,-63.29407024383545,19
5105-28240-0018,You will take me on board count will you not.,-47.71549415588379,13
5105-28240-0019,My yacht is at your service sir even should you require to make a tour round the world.,-58.609975814819336,21
5105-28240-0020,The count shook his head.,-6.770210266113281,8
5105-28240-0021,Before starting it was indispensable that the engine of the dobryna should be repaired to sail under canvas only would in contrary winds and rough seas be both tedious and difficult.,-178.91778182983398,41
5105-28240-0022,It was on the last day of january that the repairs of the schooner were completed.,-60.67513561248779,21
5105-28240-0023,A slight diminution in the excessively high temperature which had prevailed for the last few weeks was the only apparent change in the general order of things but whether this was to be attributed to any alteration in the earth's orbit was a question which would still require several days to decide.,-120.35599327087402,61
5105-28240-0024,Doubts now arose and some discussion followed whether or not it was desirable for ben zoof to accompany his master.,-103.49424314498901,26
5105-28241-0000,Her sea going qualities were excellent and would have amply sufficed for a circumnavigation of the globe.,-159.6434507369995,30
5105-28241-0001,After an apprenticeship on a merchant ship he had entered the imperial navy and had already reached the rank of lieutenant when the count appointed him to the charge of his own private yacht in which he was accustomed to spend by far the greater part of his time throughout the winter generally cruising in the mediterranean whilst in the summer he visited more northern waters.,-170.50790309906006,74
5105-28241-0002,The late astounding events however had rendered procope manifestly uneasy and not the less so from his consciousness that the count secretly partook of his own anxiety.,-194.44790744781494,36
5105-28241-0003,Steam up and canvas spread the schooner started eastwards.,-69.33123970031738,13
5105-28241-0004,Although only a moderate breeze was blowing the sea was rough a circumstance to be accounted for only by the diminution in the force of the earth's attraction rendering the liquid particles so buoyant that by the mere effect of oscillation they were carried to a height that was quite unprecedented.,-265.9207682609558,67
5105-28241-0005,For a few miles she followed the line hitherto presumably occupied by the coast of algeria but no land appeared to the south.,-113.0194001197815,30
5105-28241-0006,The log and the compass therefore were able to be called upon to do the work of the sextant which had become utterly useless.,-63.108482360839844,28
5105-28241-0007,There is no fear of that sir.,-21.37658977508545,10
5105-28241-0008,The earth has undoubtedly entered upon a new orbit but she is not incurring any probable risk of being precipitated onto the sun.,-135.54116439819336,31
5105-28241-0009,And what demonstration do you offer asked servadac eagerly that it will not happen.,-103.82301425933838,20
5105-28241-0010,Ocean reigned supreme.,-15.289891719818115,6
5105-28241-0011,All the images of his past life floated upon his memory his thoughts sped away to his native france only to return again to wonder whether the depths of ocean would reveal any traces of the algerian metropolis.,-175.10582637786865,45
5105-28241-0012,Is it not impossible he murmured aloud that any city should disappear so completely.,-57.2576642036438,17
5105-28241-0013,Would not the loftiest eminences of the city at least be visible.,-74.82299518585205,18
5105-28241-0014,Another circumstance was most remarkable.,-56.300537109375,11
5105-28241-0015,To the surprise of all and especially of lieutenant procope the line indicated a bottom at a nearly uniform depth of from four to five fathoms and although the sounding was persevered with continuously for more than two hours over a considerable area the differences of level were insignificant not corresponding in any degree to what would be expected over the site of a city that had been terraced like the seats of an amphitheater.,-356.0251235961914,89
