sentence id,ref sentence,PLL score,nr. of tokens
5142-33396-0067,But young sharp tongue now that we have caught you we will put you into a trap that you cannot get out of.,-92.14801025390625,23
5142-33396-0068,So i lived and now am your tooth thrall well it is the luck of war.,-104.11268615722656,17
5142-36377-0000,It was one of the masterly and charming stories of dumas the elder.,-74.56959533691406,16
5142-36377-0001,In five minutes i was in a new world and my melancholy room was full of the liveliest french company.,-102.40129089355469,21
5142-36377-0002,The sound of an imperative and uncompromising bell recalled me in due time to the regions of reality.,-108.71951293945312,19
5142-36377-0003,Ambrose met me at the bottom of the stairs and showed me the way to the supper room.,-61.435482025146484,19
5142-36377-0004,She signed to me with a ghostly solemnity to take the vacant place on the left of her father.,-87.31263732910156,21
5142-36377-0005,The door opened again while i was still studying the two brothers without i honestly confess being very favorably impressed by either of them.,-124.84140014648438,24
5142-36377-0006,A new member of the family circle who instantly attracted my attention entered the room.,-64.38505554199219,15
5142-36377-0007,A little cracked that in the popular phrase was my impression of the stranger who now made his appearance in the supper room.,-115.03125762939453,23
5142-36377-0008,Mister meadowcroft the elder having not spoken one word thus far himself introduced the newcomer to me with a side glance at his sons which had something like defiance in it a glance which as i was sorry to notice was returned with the defiance on their side by the two young men.,-271.4586181640625,56
5142-36377-0009,Philip lefrank this is my overlooker mister jago said the old man formally presenting us.,-140.86949157714844,21
5142-36377-0010,He is not well he has come over the ocean for rest and change of scene.,-73.20298767089844,16
5142-36377-0011,Mister jago is an american philip.,-58.643226623535156,10
5142-36377-0012,Make acquaintance with mister jago sit together.,-60.96413803100586,9
5142-36377-0013,They pointedly drew back from john jago as he approached the empty chair next to me and moved round to the opposite side of the table.,-111.48918914794922,28
5142-36377-0014,A pretty girl and so far as i could judge by appearances a good girl too describing her generally i may say that she had a small head well carried and well set on her shoulders bright gray eyes that looked at you honestly and meant what they looked a trim slight little figure too slight for our english notions of beauty a strong american accent and a rare thing in america a pleasantly toned voice which made the accent agreeable to english ears.,-404.44781494140625,87
5142-36377-0015,Our first impressions of people are in nine cases out of ten the right impressions.,-64.7044448852539,15
5142-36377-0016,For once in a way i proved a true prophet.,-59.37199020385742,10
5142-36377-0017,The only cheerful conversation was the conversation across the table between naomi and me.,-70.87551879882812,15
5142-36377-0018,He looked up at naomi doubtingly from his plate and looked down again slowly with a frown.,-84.98896789550781,20
5142-36377-0019,When i addressed him he answered constrainedly.,-47.31168746948242,8
5142-36377-0020,A more dreary and more disunited family party i never sat at the table with.,-86.66891479492188,18
5142-36377-0021,Envy hatred malice and uncharitableness are never so essentially detestable to my mind as when they are animated by a sense of propriety and work under the surface but for my interest in naomi and my other interest in the little love looks which i now and then surprised passing between her and ambrose i should never have sat through that supper.,-353.11572265625,72
5142-36377-0022,I wish you good night she laid her bony hands on the back of mister meadowcroft's invalid chair cut him short in his farewell salutation to me and wheeled him out to his bed as if she were wheeling him out to his grave.,-217.2960205078125,52
5142-36377-0023,You were quite right to say no ambrose began never smoke with john jago his cigars will poison you.,-136.82925415039062,21
5142-36377-0024,Naomi shook her forefinger reproachfully at them as if the two sturdy young farmers had been two children.,-104.07939147949219,22
5142-36377-0025,Silas slunk away without a word of protest ambrose stood his ground evidently bent on making his peace with naomi before he left her seeing that i was in the way i walked aside toward a glass door at the lower end of the room.,-224.0569305419922,49
5142-36586-0000,It is manifest that man is now subject to much variability.,-52.2646369934082,11
5142-36586-0001,So it is with the lower animals.,-29.03673553466797,7
5142-36586-0002,The variability of multiple parts.,-35.74721145629883,5
5142-36586-0003,But this subject will be more properly discussed when we treat of the different races of mankind.,-59.03820037841797,17
5142-36586-0004,Effects of the increased use and disuse of parts.,-46.734474182128906,10
5142-36600-0000,Chapter seven on the races of man.,-35.798946380615234,7
5142-36600-0001,In determining whether two or more allied forms ought to be ranked as species or varieties naturalists are practically guided by the following considerations namely the amount of difference between them and whether such differences relate to few or many points of structure and whether they are of physiological importance but more especially whether they are constant.,-219.43634033203125,58
5639-40744-0000,Eleven o'clock had struck it was a fine clear night they were the only persons on the road and they sauntered leisurely along to avoid paying the price of fatigue for the recreation provided for the toledans in their valley or on the banks of their river.,-212.52188110351562,55
5639-40744-0001,Secure as he thought in the careful administration of justice in that city and the character of its well disposed inhabitants the good hidalgo was far from thinking that any disaster could befal his family.,-180.3733367919922,38
5639-40744-0002,Rodolfo and his companions with their faces muffled in their cloaks stared rudely and insolently at the mother the daughter and the servant maid.,-127.4607925415039,30
5639-40744-0003,In a moment he communicated his thoughts to his companions and in the next moment they resolved to turn back and carry her off to please rodolfo for the rich who are open handed always find parasites ready to encourage their bad propensities and thus to conceive this wicked design to communicate it approve it resolve on ravishing leocadia and to carry that design into effect was the work of a moment.,-397.1636047363281,79
5639-40744-0004,They drew their swords hid their faces in the flaps of their cloaks turned back and soon came in front of the little party who had not yet done giving thanks to god for their escape from those audacious men.,-166.27728271484375,43
5639-40744-0005,Finally the one party went off exulting and the other was left in desolation and woe.,-87.00642395019531,20
5639-40744-0006,Rodolfo arrived at his own house without any impediment and leocadia's parents reached theirs heart broken and despairing.,-125.81970977783203,25
5639-40744-0007,Meanwhile rodolfo had leocadia safe in his custody and in his own apartment.,-102.12360382080078,17
5639-40744-0008,Who touches me am i in bed.,-42.39764404296875,7
